fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol,quality,density-kg/m^3,quality classification,Red,White
6.1,0.33,0.3,3.0,0.036,30.0,0.271889400921659,3.31,0.4,13.1,7,989.22,Media,0,1
6.0,0.28,0.27,15.5,0.036,31.0,0.29493087557603687,3.19,0.44,13.0,7,994.0799999999999,Media,0,1
6.7,0.24,0.36,8.4,0.042,42.0,0.2695852534562212,3.34,0.52,10.9,6,994.73,Media,0,1
6.7,0.29,0.45,14.3,0.054,30.0,0.4032258064516129,3.14,0.57,9.1,5,998.6899999999999,Mala,0,1
6.9,0.33,0.31,4.2,0.04,21.0,0.20046082949308755,3.18,0.48,13.4,7,989.6,Media,0,1
6.5,0.16,0.34,1.4,0.029,29.0,0.2926267281105991,3.33,0.64,11.5,7,991.0799999999999,Media,0,1
6.0,0.2,0.32,3.0,0.031,26.0,0.25806451612903225,3.38,0.68,11.2,7,991.34,Media,0,1
7.5,0.33,0.28,4.9,0.042,21.0,0.3433179723502304,3.36,0.57,10.9,6,993.85,Media,0,1
7.1,0.36,0.28,2.4,0.036,35.0,0.2511520737327189,3.19,0.44,13.5,7,989.36,Media,0,1
6.7,0.29,0.45,14.3,0.054,30.0,0.4032258064516129,3.14,0.57,9.1,5,998.6899999999999,Mala,0,1
6.4,0.26,0.25,10.7,0.046,66.0,0.3986175115207373,3.17,0.55,9.9,6,996.06,Media,0,1
7.0,0.22,0.24,11.0,0.041,75.0,0.3709677419354839,2.98,0.56,10.5,6,995.0799999999999,Media,0,1
6.5,0.19,0.28,1.4,0.046,22.0,0.1935483870967742,3.18,0.51,11.7,7,990.38,Media,0,1
6.3,0.21,0.31,1.2,0.043,30.0,0.2557603686635945,3.49,0.68,11.0,6,991.58,Media,0,1
7.9,0.35,0.28,12.9,0.032,13.0,0.1313364055299539,2.99,0.43,13.0,6,993.1999999999999,Media,0,1
7.7,0.38,0.23,10.8,0.03,28.0,0.20506912442396313,2.93,0.41,13.6,6,991.64,Media,0,1
6.8,0.19,0.33,1.3,0.031,22.0,0.18663594470046083,3.08,0.62,12.3,7,989.87,Media,0,1
7.2,0.33,0.34,2.0,0.044,61.0,0.38018433179723504,3.25,0.53,13.3,7,989.4699999999999,Media,0,1
6.6,0.29,0.29,1.8,0.036,38.0,0.22119815668202766,3.08,0.42,13.7,7,988.19,Media,0,1
7.5,0.2,0.41,1.2,0.05,26.0,0.2880184331797235,3.19,0.52,11.1,5,991.33,Mala,0,1
6.9,0.33,0.62,7.5,0.038,46.0,0.2903225806451613,3.23,0.43,13.4,7,991.4300000000001,Media,0,1
6.0,0.23,0.15,9.7,0.048,101.0,0.4631336405529954,3.05,0.3,9.1,5,995.71,Mala,0,1
5.9,0.23,0.24,3.8,0.038,61.0,0.33640552995391704,3.31,0.5,11.3,7,991.39,Media,0,1
6.6,0.32,0.41,7.2,0.048,55.0,0.39631336405529954,3.2,0.46,9.4,5,995.37,Mala,0,1
6.0,0.23,0.15,9.7,0.048,101.0,0.4631336405529954,3.05,0.3,9.1,5,995.71,Mala,0,1
5.3,0.36,0.27,6.3,0.028,40.0,0.2903225806451613,3.37,0.4,11.6,6,991.86,Media,0,1
5.3,0.36,0.27,6.3,0.028,40.0,0.2903225806451613,3.37,0.4,11.6,6,991.86,Media,0,1
8.9,0.27,0.28,0.8,0.024,29.0,0.28110599078341014,3.01,0.35,12.4,6,989.84,Media,0,1
7.6,0.23,0.29,8.6,0.053,65.0,0.3225806451612903,3.11,0.32,9.8,6,996.3,Media,0,1
6.9,0.75,0.13,6.3,0.036,19.0,0.10138248847926268,3.09,0.25,11.1,4,993.12,Mala,0,1
7.1,0.35,0.27,3.1,0.034,28.0,0.29493087557603687,3.26,0.38,13.1,7,989.7,Media,0,1
7.2,0.31,0.35,7.2,0.046,45.0,0.39631336405529954,3.14,0.53,9.7,5,995.5,Mala,0,1
6.4,0.28,0.44,7.1,0.048,49.0,0.3986175115207373,3.15,0.48,9.2,5,995.2800000000001,Mala,0,1
7.2,0.23,0.46,6.4,0.036,17.0,0.18202764976958524,3.1,0.78,11.7,6,992.79,Media,0,1
6.6,0.22,0.3,14.7,0.045,50.0,0.2995391705069124,3.14,0.37,10.6,6,997.0400000000001,Media,0,1
7.2,0.31,0.35,7.2,0.046,45.0,0.39631336405529954,3.14,0.53,9.7,5,995.5,Mala,0,1
6.4,0.28,0.44,7.1,0.048,49.0,0.3986175115207373,3.15,0.48,9.2,5,995.2800000000001,Mala,0,1
7.2,0.24,0.28,1.9,0.032,30.0,0.19815668202764977,3.1,0.39,10.9,6,991.4,Media,0,1
6.2,0.27,0.47,1.2,0.146,28.0,0.22811059907834103,3.23,0.51,10.1,5,992.24,Mala,0,1
6.5,0.28,0.25,4.8,0.029,54.0,0.28110599078341014,3.17,0.44,12.2,7,990.74,Media,0,1
7.2,0.27,0.31,1.2,0.031,27.0,0.17050691244239632,3.03,0.33,12.7,6,988.9200000000001,Media,0,1
7.8,0.28,0.25,3.4,0.024,27.0,0.21428571428571427,2.98,0.37,13.0,6,989.5899999999999,Media,0,1
8.1,0.26,0.27,4.3,0.03,43.0,0.2695852534562212,3.16,0.33,11.2,6,992.12,Media,0,1
6.6,0.23,0.37,8.5,0.036,46.0,0.3387096774193548,3.2,0.48,9.4,6,995.76,Media,0,1
6.0,0.33,0.2,1.8,0.031,49.0,0.35253456221198154,3.41,0.53,11.0,6,991.9,Media,0,1
6.0,0.33,0.2,1.8,0.031,49.0,0.35253456221198154,3.41,0.53,11.0,6,991.9,Media,0,1
7.3,0.2,0.29,19.5,0.039,69.0,0.532258064516129,3.1,0.48,9.2,6,993.9111841559518,Media,0,1
6.6,0.23,0.37,8.5,0.036,46.0,0.3387096774193548,3.2,0.48,9.4,6,995.76,Media,0,1
7.3,0.2,0.29,19.9,0.039,69.0,0.532258064516129,3.1,0.48,9.2,6,993.9111841559518,Media,0,1
6.2,0.47,0.19,8.3,0.029,24.0,0.31336405529953915,3.22,0.45,12.3,6,992.0,Media,0,1
6.0,0.33,0.2,1.8,0.031,49.0,0.35253456221198154,3.41,0.53,11.0,6,991.9,Media,0,1
7.2,0.14,0.32,1.1,0.022,48.0,0.2534562211981567,3.04,0.67,10.0,6,992.18,Media,0,1
5.7,0.22,0.22,16.65,0.044,39.0,0.23963133640552994,3.24,0.48,9.0,6,998.5500000000001,Media,0,1
5.7,0.22,0.22,16.65,0.044,39.0,0.23963133640552994,3.24,0.48,9.0,6,998.5500000000001,Media,0,1
5.7,0.22,0.22,16.65,0.044,39.0,0.23963133640552994,3.24,0.48,9.0,6,998.5500000000001,Media,0,1
8.1,0.2,0.28,0.9,0.023,49.0,0.18663594470046083,2.92,0.36,11.1,6,990.6199999999999,Media,0,1
5.8,0.14,0.15,6.1,0.042,27.0,0.2695852534562212,3.06,0.6,9.9,6,993.6199999999999,Media,0,1
4.8,0.21,0.21,10.2,0.037,17.0,0.24423963133640553,3.66,0.48,12.2,7,993.24,Media,0,1
8.1,0.2,0.28,0.9,0.023,49.0,0.18663594470046083,2.92,0.36,11.1,6,990.6199999999999,Media,0,1
5.7,0.22,0.22,16.65,0.044,39.0,0.23963133640552994,3.24,0.48,9.0,6,998.5500000000001,Media,0,1
7.5,0.34,0.24,3.85,0.031,5.0,0.06451612903225806,3.01,0.36,11.8,4,990.98,Mala,0,1
6.6,0.64,0.28,4.4,0.032,19.0,0.16589861751152074,3.11,0.62,12.9,6,990.36,Media,0,1
7.0,0.48,0.12,4.5,0.05,23.0,0.18433179723502305,2.86,0.35,9.0,5,993.98,Mala,0,1
7.6,0.37,0.34,3.2,0.028,42.0,0.35944700460829493,3.01,0.33,12.4,6,990.3,Media,0,1
7.0,0.48,0.12,4.5,0.05,23.0,0.18433179723502305,2.86,0.35,9.0,5,993.98,Mala,0,1
6.6,0.64,0.28,4.4,0.032,19.0,0.16589861751152074,3.11,0.62,12.9,6,990.36,Media,0,1
8.0,0.25,0.27,9.7,0.036,15.0,0.18202764976958524,2.99,0.36,11.2,6,994.0600000000001,Media,0,1
7.6,0.38,0.28,4.2,0.029,7.0,0.24423963133640553,3.0,0.41,12.6,6,990.6,Media,0,1
6.9,0.26,0.27,4.2,0.031,20.0,0.17050691244239632,3.12,0.39,11.5,6,990.8900000000001,Media,0,1
7.8,0.15,0.34,1.1,0.035,31.0,0.20046082949308755,3.07,0.72,11.3,7,990.9599999999999,Media,0,1
8.0,0.25,0.27,9.7,0.036,15.0,0.18202764976958524,2.99,0.36,11.2,6,994.0600000000001,Media,0,1
6.9,0.26,0.27,4.2,0.031,20.0,0.17050691244239632,3.12,0.39,11.5,6,990.8900000000001,Media,0,1
5.9,0.655,0.0,5.6,0.033,8.0,0.0576036866359447,3.32,0.51,10.5,4,993.6,Mala,0,1
7.6,0.38,0.28,4.2,0.029,7.0,0.24423963133640553,3.0,0.41,12.6,6,990.6,Media,0,1
7.8,0.31,0.4,1.6,0.027,20.0,0.18663594470046083,3.15,0.48,11.9,6,991.1,Media,0,1
8.1,0.17,0.21,1.6,0.036,24.0,0.26036866359447003,3.18,0.52,10.1,6,993.9599999999999,Media,0,1
6.8,0.18,0.28,1.1,0.027,32.0,0.24423963133640553,3.15,0.45,11.0,7,990.8900000000001,Media,0,1
7.4,0.28,0.36,14.6,0.048,35.0,0.35714285714285715,3.14,0.56,10.6,5,996.8000000000001,Mala,0,1
7.3,0.23,0.27,2.6,0.035,39.0,0.2626728110599078,3.04,0.59,11.3,7,991.38,Media,0,1
6.7,0.22,0.22,1.2,0.038,5.0,0.271889400921659,3.1,0.37,11.2,4,990.98,Mala,0,1
7.4,0.25,0.28,7.25,0.028,14.0,0.16589861751152074,2.94,0.37,11.5,7,992.38,Media,0,1
7.5,0.3,0.21,6.55,0.026,33.0,0.315668202764977,2.92,0.35,11.1,5,992.4399999999999,Mala,0,1
7.2,0.26,0.24,7.0,0.023,19.0,0.2857142857142857,3.14,0.49,12.8,7,991.76,Media,0,1
6.3,0.32,0.32,1.5,0.037,12.0,0.16129032258064516,3.3,0.46,12.3,6,989.93,Media,0,1
7.7,0.24,0.3,1.4,0.041,15.0,0.22119815668202766,3.26,0.53,10.4,6,992.9,Media,0,1
7.4,0.25,0.28,7.25,0.028,14.0,0.16589861751152074,2.94,0.37,11.5,7,992.38,Media,0,1
7.0,0.24,0.35,1.0,0.032,42.0,0.22580645161290322,3.16,0.37,11.7,7,989.88,Media,0,1
5.8,0.28,0.28,4.2,0.044,52.0,0.35023041474654376,3.35,0.44,10.7,7,992.0,Media,0,1
6.8,0.19,0.71,17.5,0.042,21.0,0.2488479262672811,2.85,0.5,9.5,6,997.8399999999999,Media,0,1
6.8,0.19,0.71,17.5,0.042,21.0,0.2488479262672811,2.85,0.5,9.5,6,997.8399999999999,Media,0,1
6.8,0.19,0.71,17.5,0.042,21.0,0.2488479262672811,2.85,0.5,9.5,6,997.8399999999999,Media,0,1
6.6,0.19,0.35,1.5,0.037,37.0,0.23271889400921658,3.18,0.68,12.0,7,990.0600000000001,Media,0,1
6.4,0.28,0.36,1.3,0.053,28.0,0.4147465437788018,3.31,0.45,10.8,5,992.11,Mala,0,1
5.6,0.28,0.27,3.9,0.043,52.0,0.35023041474654376,3.35,0.44,10.7,7,992.02,Media,0,1
5.6,0.28,0.28,4.2,0.044,52.0,0.35023041474654376,3.35,0.44,10.7,7,992.0,Media,0,1
6.8,0.19,0.32,7.6,0.049,37.0,0.23271889400921658,3.12,0.44,10.7,7,993.3199999999999,Media,0,1
7.2,0.16,0.29,1.0,0.031,40.0,0.2695852534562212,3.12,0.4,12.1,7,989.58,Media,0,1
6.6,0.17,0.28,1.1,0.034,55.0,0.2350230414746544,3.0,0.52,11.9,7,989.39,Media,0,1
6.6,0.19,0.28,11.8,0.042,54.0,0.30184331797235026,3.18,0.37,10.8,6,994.9200000000001,Media,0,1
5.8,0.2,0.24,1.4,0.033,65.0,0.37557603686635943,3.59,0.56,12.3,7,990.4300000000001,Media,0,1
6.6,0.39,0.38,9.7,0.053,49.0,0.5069124423963134,3.3,0.57,9.4,6,997.87,Media,0,1
6.8,0.12,0.3,12.9,0.049,32.0,0.1889400921658986,3.2,0.35,9.9,6,996.54,Media,0,1
6.6,0.295,0.24,1.6,0.039,29.0,0.3087557603686636,3.35,0.61,10.4,7,993.0400000000001,Media,0,1
6.6,0.26,0.24,7.2,0.038,28.0,0.30184331797235026,3.35,0.6,10.4,6,995.1999999999999,Media,0,1
7.0,0.32,0.27,7.1,0.027,37.0,0.2672811059907834,3.15,0.6,12.6,7,991.65,Media,0,1
7.4,0.36,0.23,1.9,0.017,31.0,0.14516129032258066,2.93,0.36,12.5,6,989.1999999999999,Media,0,1
6.7,0.35,0.48,8.8,0.056,35.0,0.3709677419354839,3.04,0.47,9.4,5,996.2800000000001,Mala,0,1
6.4,0.38,0.24,7.2,0.047,41.0,0.33410138248847926,3.11,0.6,9.2,5,996.0400000000001,Mala,0,1
6.8,0.14,0.18,1.4,0.047,30.0,0.1935483870967742,3.27,0.54,11.2,6,991.64,Media,0,1
7.0,0.16,0.25,14.3,0.044,27.0,0.3294930875576037,2.91,0.46,9.2,6,998.0,Media,0,1
7.0,0.16,0.25,14.3,0.044,27.0,0.3294930875576037,2.91,0.46,9.2,6,998.0,Media,0,1
6.7,0.35,0.48,8.8,0.056,35.0,0.3709677419354839,3.04,0.47,9.4,5,996.2800000000001,Mala,0,1
6.8,0.14,0.18,1.4,0.047,30.0,0.1935483870967742,3.27,0.54,11.2,6,991.64,Media,0,1
6.8,0.16,0.18,1.8,0.046,31.0,0.2488479262672811,3.27,0.55,10.8,6,992.26,Media,0,1
7.0,0.16,0.25,14.3,0.044,27.0,0.3294930875576037,2.91,0.46,9.2,6,998.0,Media,0,1
6.4,0.38,0.24,7.2,0.047,41.0,0.33410138248847926,3.11,0.6,9.2,5,996.0400000000001,Mala,0,1
7.2,0.24,0.3,1.2,0.037,11.0,0.20506912442396313,2.96,0.36,12.5,6,989.14,Media,0,1
7.7,0.32,0.61,11.8,0.041,66.0,0.41935483870967744,3.0,0.54,9.3,5,997.94,Mala,0,1
7.0,0.29,0.33,0.9,0.041,20.0,0.2557603686635945,3.21,0.5,11.4,5,990.48,Mala,0,1
7.1,0.27,0.24,12.6,0.044,48.0,0.25806451612903225,3.04,0.56,10.0,7,997.26,Media,0,1
6.8,0.45,0.28,26.05,0.031,27.0,0.2672811059907834,3.06,0.42,10.6,6,993.9111841559518,Media,0,1
6.3,0.2,0.26,4.7,0.04,108.0,0.37327188940092165,3.07,0.75,10.7,7,992.78,Media,0,1
7.1,0.27,0.24,12.6,0.044,48.0,0.25806451612903225,3.04,0.56,10.0,7,997.26,Media,0,1
7.2,0.24,0.3,1.2,0.037,11.0,0.20506912442396313,2.96,0.36,12.5,6,989.14,Media,0,1
6.8,0.45,0.28,26.05,0.031,27.0,0.2672811059907834,3.06,0.42,10.6,6,993.9111841559518,Media,0,1
6.6,0.36,0.28,6.1,0.029,12.0,0.20046082949308755,3.19,0.27,12.8,7,990.54,Media,0,1
7.7,0.32,0.61,11.8,0.041,66.0,0.41935483870967744,3.0,0.54,9.3,5,997.94,Mala,0,1
7.0,0.29,0.33,0.9,0.041,20.0,0.2557603686635945,3.21,0.5,11.4,5,990.48,Mala,0,1
6.4,0.37,0.2,5.6,0.117,61.0,0.4078341013824885,3.24,0.43,9.5,5,994.5899999999999,Mala,0,1
6.4,0.38,0.2,5.3,0.117,57.0,0.4032258064516129,3.24,0.43,9.5,6,994.5899999999999,Media,0,1
6.4,0.36,0.2,5.7,0.118,61.0,0.3824884792626728,3.24,0.43,9.5,6,994.6,Media,0,1
6.6,0.3,0.25,8.0,0.036,21.0,0.271889400921659,3.06,0.38,10.8,6,993.6199999999999,Media,0,1
6.6,0.3,0.25,8.0,0.036,21.0,0.271889400921659,3.06,0.38,10.8,6,993.6199999999999,Media,0,1
6.5,0.21,0.51,17.6,0.045,34.0,0.27419354838709675,3.2,0.47,8.8,6,999.66,Media,0,1
6.6,0.3,0.25,8.0,0.036,21.0,0.271889400921659,3.06,0.38,10.8,6,993.6199999999999,Media,0,1
7.6,0.31,0.27,8.8,0.021,57.0,0.3456221198156682,3.08,0.38,11.0,7,994.42,Media,0,1
5.8,0.58,0.0,1.5,0.02,33.0,0.2073732718894009,3.29,0.38,12.4,6,989.18,Media,0,1
6.5,0.26,0.39,1.4,0.02,12.0,0.1382488479262673,3.25,0.75,11.3,7,990.8900000000001,Media,0,1
8.7,0.3,0.34,4.8,0.018,23.0,0.27880184331797236,3.12,0.49,11.2,7,994.74,Media,0,1
6.4,0.29,0.32,2.4,0.014,34.0,0.1912442396313364,3.24,0.66,12.5,7,990.0799999999999,Media,0,1
6.7,0.13,0.32,3.7,0.017,32.0,0.21428571428571427,3.12,0.44,10.0,6,993.48,Media,0,1
6.8,0.19,0.33,4.9,0.047,42.0,0.2857142857142857,3.12,0.56,11.0,6,992.83,Media,0,1
6.0,0.25,0.4,5.7,0.052,56.0,0.33640552995391704,3.16,0.88,10.5,6,993.98,Media,0,1
6.0,0.25,0.4,5.7,0.052,56.0,0.33640552995391704,3.16,0.88,10.5,6,993.98,Media,0,1
6.8,0.19,0.33,4.9,0.047,42.0,0.2857142857142857,3.12,0.56,11.0,6,992.83,Media,0,1
6.4,0.24,0.23,2.0,0.046,30.0,0.2926267281105991,3.12,0.54,11.4,7,990.8000000000001,Media,0,1
5.9,0.18,0.28,5.1,0.039,50.0,0.3064516129032258,3.16,0.44,11.3,6,991.65,Media,0,1
7.2,0.33,0.22,4.5,0.031,10.0,0.1543778801843318,2.97,0.52,12.2,7,990.76,Media,0,1
6.4,0.29,0.24,3.2,0.037,31.0,0.20506912442396313,2.9,0.66,12.6,7,989.42,Media,0,1
7.3,0.31,0.25,6.65,0.032,30.0,0.30414746543778803,2.9,0.37,11.1,5,992.4399999999999,Mala,0,1
7.0,0.29,0.37,1.6,0.035,34.0,0.2764976958525346,3.26,0.47,12.3,6,990.58,Media,0,1
6.9,0.19,0.6,4.0,0.037,6.0,0.2672811059907834,2.92,0.59,10.4,4,992.5500000000001,Mala,0,1
6.3,0.32,0.17,17.75,0.06,51.0,0.423963133640553,3.13,0.48,8.8,6,999.1600000000001,Media,0,1
6.6,0.085,0.33,1.4,0.036,17.0,0.23732718894009217,3.27,0.61,9.5,6,993.0600000000001,Media,0,1
6.3,0.32,0.17,17.75,0.06,51.0,0.423963133640553,3.13,0.48,8.8,6,999.1600000000001,Media,0,1
6.8,0.18,0.32,7.2,0.047,17.0,0.23732718894009217,3.42,0.44,10.4,6,994.98,Media,0,1
6.8,0.52,0.26,5.7,0.038,27.0,0.2857142857142857,3.11,0.27,13.0,7,990.0,Media,0,1
7.1,0.28,0.28,8.5,0.03,25.0,0.42626728110599077,3.16,0.46,12.2,7,993.38,Media,0,1
5.7,0.15,0.47,11.4,0.035,49.0,0.28110599078341014,3.03,0.34,10.5,8,994.56,Alta,0,1
5.8,0.275,0.3,5.4,0.043,41.0,0.3294930875576037,3.33,0.42,10.8,7,992.6,Media,0,1
5.4,0.53,0.16,2.7,0.036,34.0,0.28110599078341014,3.2,0.53,13.2,8,988.56,Alta,0,1
5.8,0.32,0.28,4.3,0.032,46.0,0.2511520737327189,3.16,0.57,13.0,8,989.46,Alta,0,1
6.7,0.22,0.39,1.2,0.049,26.0,0.33640552995391704,3.5,0.47,10.0,6,993.46,Media,0,1
6.1,0.6,0.12,1.8,0.05,11.0,0.16129032258064516,3.42,0.48,10.4,4,992.6800000000001,Mala,0,1
6.5,0.26,0.31,1.3,0.034,59.0,0.32027649769585254,3.16,0.54,12.4,6,989.4399999999999,Media,0,1
5.0,0.29,0.54,5.7,0.035,54.0,0.3433179723502304,3.27,0.34,12.9,8,989.76,Alta,0,1
5.4,0.53,0.16,2.7,0.036,34.0,0.28110599078341014,3.2,0.53,13.2,8,988.56,Alta,0,1
6.8,0.21,0.26,11.7,0.038,61.0,0.33640552995391704,3.02,0.56,10.5,7,995.2299999999999,Media,0,1
5.8,0.32,0.28,4.3,0.032,46.0,0.2511520737327189,3.16,0.57,13.0,8,989.46,Alta,0,1
6.5,0.27,0.26,11.0,0.03,2.0,0.17511520737327188,3.07,0.36,11.2,5,994.02,Mala,0,1
5.9,0.37,0.32,1.6,0.029,41.0,0.22119815668202766,3.41,0.55,12.7,7,989.1600000000001,Media,0,1
6.2,0.21,0.18,11.6,0.044,61.0,0.3433179723502304,3.14,0.52,9.4,6,996.5500000000001,Media,0,1
6.8,0.3,0.29,6.2,0.025,29.0,0.20506912442396313,3.03,0.32,12.9,7,990.71,Media,0,1
7.3,0.41,0.29,1.8,0.032,26.0,0.15668202764976957,2.96,0.35,13.0,8,988.8900000000001,Alta,0,1
5.4,0.3,0.3,1.2,0.029,25.0,0.20046082949308755,3.31,0.4,13.6,7,987.42,Media,0,1
6.6,0.34,0.2,1.0,0.053,26.0,0.24423963133640553,3.32,0.55,9.1,5,993.36,Mala,0,1
5.6,0.25,0.19,2.4,0.049,42.0,0.3686635944700461,3.25,0.43,10.4,6,992.0,Media,0,1
5.3,0.3,0.3,1.2,0.029,25.0,0.20046082949308755,3.31,0.4,13.6,7,987.42,Media,0,1
6.9,0.58,0.58,8.2,0.032,29.0,0.37557603686635943,3.28,0.44,12.2,6,992.75,Media,0,1
7.2,0.23,0.25,18.8,0.085,19.0,0.24193548387096775,3.1,0.51,8.7,5,993.9111841559518,Mala,0,1
7.1,0.2,0.27,9.6,0.037,19.0,0.22811059907834103,3.04,0.37,10.5,7,994.4399999999999,Media,0,1
6.8,0.15,0.41,12.9,0.044,79.5,0.4078341013824885,3.24,0.78,10.2,6,997.42,Media,0,1
7.0,0.22,0.26,9.2,0.027,37.0,0.2672811059907834,3.06,0.34,12.5,8,992.2800000000001,Alta,0,1
6.4,0.16,0.44,1.2,0.051,39.0,0.2672811059907834,3.11,0.75,11.3,7,990.58,Media,0,1
6.8,0.15,0.41,12.9,0.044,79.5,0.4078341013824885,3.24,0.78,10.2,6,997.42,Media,0,1
6.8,0.31,0.3,8.0,0.028,33.0,0.2672811059907834,3.13,0.63,12.6,7,991.64,Media,0,1
6.8,0.15,0.41,12.9,0.044,79.5,0.4078341013824885,3.24,0.78,10.2,6,997.42,Media,0,1
7.6,0.3,0.37,1.6,0.087,27.0,0.39400921658986177,3.09,0.5,9.8,5,994.38,Mala,0,1
6.0,0.16,0.27,12.0,0.03,39.0,0.2119815668202765,3.15,0.34,10.8,5,994.02,Mala,0,1
7.1,0.21,0.35,2.5,0.04,41.0,0.4147465437788018,3.32,0.56,12.5,6,991.2800000000001,Media,0,1
7.0,0.22,0.26,9.2,0.027,37.0,0.2672811059907834,3.06,0.34,12.5,8,992.2800000000001,Alta,0,1
5.6,0.21,0.24,4.4,0.027,37.0,0.3317972350230415,3.3,0.31,11.5,7,991.0,Media,0,1
7.4,0.22,0.26,8.8,0.027,23.0,0.24423963133640553,2.98,0.41,11.4,6,993.1,Media,0,1
7.1,0.2,0.27,9.6,0.037,19.0,0.22811059907834103,3.04,0.37,10.5,7,994.4399999999999,Media,0,1
6.8,0.31,0.3,8.0,0.028,33.0,0.2672811059907834,3.13,0.63,12.6,7,991.64,Media,0,1
7.2,0.23,0.25,18.8,0.085,19.0,0.24193548387096775,3.1,0.51,8.7,5,993.9111841559518,Mala,0,1
6.4,0.15,0.4,1.3,0.053,61.0,0.3225806451612903,3.17,0.68,11.0,6,991.12,Media,0,1
6.4,0.16,0.44,1.2,0.051,39.0,0.2672811059907834,3.11,0.75,11.3,7,990.58,Media,0,1
6.8,0.15,0.41,12.9,0.044,79.5,0.4055299539170507,3.24,0.78,10.2,6,997.42,Media,0,1
6.3,0.22,0.34,1.2,0.036,32.0,0.2073732718894009,3.06,0.74,11.6,6,989.61,Media,0,1
7.6,0.3,0.37,1.6,0.087,27.0,0.39400921658986177,3.09,0.5,9.8,5,994.38,Mala,0,1
7.0,0.3,0.27,1.5,0.076,24.0,0.32027649769585254,3.1,0.52,10.1,5,993.4399999999999,Mala,0,1
6.6,0.26,0.22,18.15,0.05,23.0,0.3064516129032258,3.06,0.5,9.2,5,999.0400000000001,Mala,0,1
7.5,0.24,0.31,13.1,0.05,26.0,0.4009216589861751,3.05,0.53,9.1,6,998.8399999999999,Media,0,1
7.5,0.24,0.31,13.1,0.05,26.0,0.4009216589861751,3.05,0.53,9.1,6,998.8399999999999,Media,0,1
7.5,0.24,0.31,13.1,0.05,26.0,0.4009216589861751,3.05,0.53,9.1,6,998.8399999999999,Media,0,1
7.5,0.24,0.31,13.1,0.05,26.0,0.4009216589861751,3.05,0.53,9.1,6,998.8399999999999,Media,0,1
6.6,0.15,0.34,1.0,0.037,45.0,0.16820276497695852,2.96,0.5,11.7,6,989.49,Media,0,1
6.7,0.34,0.43,1.6,0.041,29.0,0.2488479262672811,3.23,0.44,12.6,6,990.14,Media,0,1
7.7,0.35,0.46,11.8,0.088,61.0,0.4078341013824885,2.86,0.47,9.0,5,997.86,Mala,0,1
6.7,0.31,0.09,1.4,0.039,53.0,0.31105990783410137,3.12,0.44,10.1,5,992.0600000000001,Mala,0,1
4.7,0.67,0.09,1.0,0.02,5.0,0.0069124423963133645,3.3,0.34,13.6,5,987.22,Mala,0,1
7.5,0.24,0.31,13.1,0.05,26.0,0.4009216589861751,3.05,0.53,9.1,6,998.8399999999999,Media,0,1
6.3,0.2,0.18,10.6,0.045,57.0,0.35253456221198154,3.09,0.54,9.2,5,996.66,Mala,0,1
6.6,0.28,0.23,10.4,0.049,45.0,0.423963133640553,3.12,0.51,8.8,5,997.54,Mala,0,1
8.5,0.18,0.3,1.1,0.028,34.0,0.20506912442396313,2.83,0.36,10.0,4,992.72,Mala,0,1
6.5,0.35,0.38,7.4,0.036,20.0,0.4377880184331797,3.47,0.48,9.1,6,997.12,Media,0,1
6.8,0.22,0.26,1.2,0.041,29.0,0.4055299539170507,3.04,0.35,11.2,5,991.0400000000001,Mala,0,1
6.3,0.18,0.24,3.4,0.053,20.0,0.26036866359447003,3.11,0.52,9.2,6,993.73,Media,0,1
6.6,0.26,0.22,18.15,0.05,23.0,0.3064516129032258,3.06,0.5,9.2,5,999.0400000000001,Mala,0,1
6.6,0.3,0.45,8.0,0.038,54.0,0.4470046082949309,3.18,0.48,9.5,5,995.6,Mala,0,1
6.3,0.34,0.27,2.5,0.024,40.0,0.33640552995391704,3.35,0.6,11.9,7,990.95,Media,0,1
7.7,0.3,0.23,2.0,0.068,28.0,0.30414746543778803,3.11,0.62,9.8,5,993.82,Mala,0,1
7.7,0.31,0.23,2.0,0.069,29.0,0.29493087557603687,3.11,0.62,9.8,5,993.82,Mala,0,1
5.7,0.265,0.28,6.9,0.036,46.0,0.3317972350230415,3.36,0.44,10.8,7,992.99,Media,0,1
5.4,0.255,0.33,1.2,0.051,29.0,0.2672811059907834,3.37,0.66,11.3,6,990.48,Media,0,1
6.6,0.26,0.28,9.4,0.028,13.0,0.26497695852534564,3.17,0.34,12.1,6,992.54,Media,0,1
4.8,0.17,0.28,2.9,0.03,22.0,0.24193548387096775,3.38,0.34,11.3,7,990.1999999999999,Media,0,1
5.7,0.265,0.28,6.9,0.036,46.0,0.3317972350230415,3.36,0.44,10.8,7,992.99,Media,0,1
6.2,0.2,0.33,5.4,0.028,21.0,0.15898617511520738,3.36,0.41,13.5,7,990.12,Media,0,1
7.5,0.28,0.41,1.3,0.044,11.0,0.2764976958525346,3.28,0.45,10.3,5,992.93,Mala,0,1
6.2,0.22,0.2,20.8,0.035,58.0,0.41013824884792627,3.11,0.53,9.0,6,993.9111841559518,Media,0,1
7.0,0.34,0.26,10.3,0.041,51.0,0.3686635944700461,3.08,0.35,11.6,6,993.82,Media,0,1
